grid_id,n,avg_total_time,avg_travel_time,avg_total_distance,avg_travel_distance
1kmN3384E4313,"27",36.537037037037,14.8154320987654,5760.74074074074,4517.18518518519
1kmN3384E4314,"44",36.2238636363636,16.2577519379845,6618.97727272727,5617.81395348837
1kmN3384E4315,"30",38.0744444444444,14.4097701149425,6597,5427.51724137931
1kmN3384E4316,"28",29.4666666666667,13.2307692307692,5618.03571428571,5016.80769230769
1kmN3384E4317,"82",27.9914634146341,10.6891111111111,4643.17073170732,3945
1kmN3384E4318,"146",26.9528538812785,10.1711352657005,4507.53424657534,3720.42753623188
1kmN3384E4319,"103",29.111003236246,11.3821666666667,5196.27184466019,4288.92
1kmN3384E4320,"64",29.67890625,11.5716666666667,5217.65625,4431.15
1kmN3384E4321,"8",30.5875,10.625,3469.5,2313.5
1kmN3384E4322,"84",31.0146825396825,13.9008438818565,5719.91666666667,4992.94936708861
1kmN3384E4323,"61",32.5814207650273,13.5798850574713,6189.14754098361,5337.62068965517
1kmN3384E4324,"67",30.105223880597,12.3113636363636,5791.83582089552,4835.40909090909
1kmN3384E4325,"41",33.650406504065,14.46125,6655.24390243902,5683.075
1kmN3384E4326,"29",34.1241379310345,12.9022988505747,5982.10344827586,4786.55172413793
1kmN3384E4327,"24",35.1006944444444,14.3231884057971,5325.70833333333,4283.13043478261
1kmN3384E4328,"19",41.3140350877193,21.4456140350877,8176.78947368421,7046.84210526316
1kmN3384E4329,"20",31.7083333333333,13.15,5108.4,4067.75
1kmN3384E4330,"9",42.9444444444444,19.8814814814815,7212.22222222222,5925.55555555556
1kmN3385E4304,"3",50.6333333333333,18.8055555555556,11452,9583
1kmN3385E4305,"2",33.2083333333333,6,4503.5,2906
1kmN3385E4306,"1",46.9166666666667,12,8259,6206
1kmN3385E4307,"12",45.8708333333333,21.4513888888889,11128.6666666667,9754.08333333333
1kmN3385E4308,"5",51.96,32.8333333333333,16989.6,16035.8
1kmN3385E4309,"10",37.315,15.9,6677,5435.9
1kmN3385E4310,"9",43.7388888888889,25.8888888888889,9373.88888888889,8410.11111111111
1kmN3385E4311,"17",40.3313725490196,19.2352941176471,7158.82352941176,5973.52941176471
1kmN3385E4312,"12",37.7805555555556,18.2638888888889,6260,5147.5
1kmN3385E4313,"7",34.7071428571429,16.5952380952381,5902.42857142857,4878.14285714286
1kmN3385E4314,"14",46.1761904761905,20.0392857142857,8261.14285714286,6820.57142857143
1kmN3385E4315,"2",46.8166666666667,12,6353,4298.5
1kmN3385E4316,"37",36.7698198198198,16.3009009009009,7195.18918918919,6078.94594594595
1kmN3385E4317,"87",27.6266283524904,10.8,4068.36781609195,3330.925
1kmN3385E4318,"81",27.4069958847737,10.1429223744292,3666.71604938272,2915.04109589041
1kmN3385E4319,"76",25.75,9.43055555555556,4057.21052631579,3271.16666666667
1kmN3385E4320,"29",25.4614942528736,8.92307692307692,3521.31034482759,2805.80769230769
1kmN3385E4321,"33",32.4,15.6458333333333,4692.72727272727,4243.32142857143
1kmN3385E4322,"56",32.5901785714286,13.529012345679,5200.39285714286,4235.75925925926
1kmN3385E4323,"59",31.425988700565,12.7219298245614,5502.15254237288,4565.56140350877
1kmN3385E4324,"45",29.7892592592593,10.2774074074074,4761.86666666667,3646.88888888889
1kmN3385E4325,"45",33.6537037037037,14.2418518518519,6101.73333333333,4997.46666666667
1kmN3385E4326,"40",34.60125,14.6283333333333,6006.975,4878.525
1kmN3385E4327,"41",39.5638211382114,17.7357723577236,6779.53658536585,5549.31707317073
1kmN3385E4328,"22",36.2613636363636,15.3106060606061,6543.59090909091,5352.63636363636
1kmN3385E4329,"18",37.6768518518519,17.5185185185185,6799.16666666667,5666.11111111111
1kmN3385E4330,"19",43.8456140350877,21.8535087719298,8448.15789473684,7189.52631578947
1kmN3386E4304,"5",47.7233333333333,24.4,13526.8,12208.4
1kmN3386E4305,"3",40.1777777777778,13.3333333333333,6771,5212.33333333333
1kmN3386E4307,"4",46.7916666666667,13,9500.25,7532.25
1kmN3386E4308,"3",45.6111111111111,18.1333333333333,9577.66666666667,7979.66666666667
1kmN3386E4309,"3",31.6333333333333,15.6666666666667,4928,4028.33333333333
1kmN3386E4310,"4",41.3333333333333,23.5,8557.5,7515
1kmN3386E4311,"25",38.7653333333333,19.56,7252.96,6178.68
1kmN3386E4312,"18",36.0712962962963,19.1666666666667,6642.44444444444,5707.27777777778
1kmN3386E4313,"1",40.5166666666667,16,5689,4246
1kmN3386E4314,"1",31.1,10,3718,2582
1kmN3386E4315,"9",34.8833333333333,12.7777777777778,7417,6134
1kmN3386E4316,"37",37.2454954954955,15.1891891891892,6007.2972972973,4760.78378378378
1kmN3386E4317,"36",37.0175925925926,13.8226851851852,6103.19444444444,4774.38888888889
1kmN3386E4318,"39",28.9641025641026,10.9968468468468,4278.46153846154,3394.48648648649
1kmN3386E4319,"57",29.1330409356725,12.3993710691824,4532.61403508772,3789.47169811321
1kmN3386E4320,"49",25.0789115646259,9.13804347826087,3828.85714285714,3083.13043478261
1kmN3386E4321,"43",28.7941860465116,12.8873983739837,4457.09302325581,3709.39024390244
1kmN3386E4322,"61",33.2532786885246,15.0649717514124,5365.26229508197,4448.49152542373
1kmN3386E4323,"71",32.0239436619718,15.075641025641,5823.59154929577,5230.49230769231
1kmN3386E4324,"88",30.3581439393939,12.8719696969697,5690.82954545455,4694.98863636364
1kmN3386E4325,"50",30.196,13.9296296296296,5465.54,4953.17777777778
1kmN3386E4326,"38",40.7061403508772,16.580701754386,7178.47368421053,5791.55263157895
1kmN3386E4327,"9",33.337037037037,12.375,4257.66666666667,3321
1kmN3386E4328,"22",42.5916666666667,19.3863636363636,7729.72727272727,6418.18181818182
1kmN3386E4329,"34",37.2142156862745,18.2872549019608,7282.85294117647,6211.26470588235
1kmN3386E4330,"25",36.3886666666667,16.3786666666667,6516.12,5386.04
1kmN3386E4331,"10",39.505,18.3,6656.2,5443.9
1kmN3386E4332,"11",42.5575757575758,18.7272727272727,6878.81818181818,5522.18181818182
1kmN3386E4333,"3",35.7666666666667,19.3333333333333,6743.66666666667,5798
1kmN3387E4310,"1",25.5833333333333,7,3350,2274
1kmN3387E4311,"8",50.44375,28.9708333333333,10470,9271.125
1kmN3387E4312,"26",34.9480769230769,13.4974358974359,5176.73076923077,3934.80769230769
1kmN3387E4313,"15",36.3133333333333,14.8622222222222,5669.33333333333,4436.26666666667
1kmN3387E4314,"11",36.0651515151515,15.1818181818182,7080.54545454545,5931.54545454545
1kmN3387E4315,"24",37.6256944444444,16.2272727272727,7156.20833333333,6376
1kmN3387E4316,"24",31.7847222222222,14.8173611111111,5349.125,4382.45833333333
1kmN3387E4317,"24",35.61875,17.8881944444444,6967.875,5973.41666666667
1kmN3387E4318,"42",35.9849206349206,15.6345238095238,6174.85714285714,5037.28571428571
1kmN3387E4319,"45",36.332962962963,14.6223484848485,5443.02222222222,4279.79545454545
1kmN3387E4320,"59",27.4206214689266,10.477380952381,4174.59322033898,3339.28571428571
1kmN3387E4321,"23",29.445652173913,12.4782608695652,4878.17391304348,3898.60869565217
1kmN3387E4322,"6",36.0194444444444,19.1666666666667,9175.5,8234.83333333333
1kmN3387E4323,"28",35.6755952380952,17.2820987654321,8080.21428571429,7260.92592592593
1kmN3387E4324,"68",30.7426470588235,11.853431372549,4947.79411764706,3880.26470588235
1kmN3387E4325,"20",30.6925,11.1052631578947,5447.75,4517.78947368421
1kmN3387E4326,"30",36.7333333333333,13.7561111111111,6918.26666666667,5596.1
1kmN3387E4327,"24",35.7208333333333,15.5528985507246,6663.29166666667,5756.04347826087
1kmN3387E4328,"19",41.130701754386,18.387037037037,6967.31578947368,5928.83333333333
1kmN3387E4329,"25",41.8566666666667,18.8493333333333,7431.8,6131.96
1kmN3387E4330,"16",38.184375,11.1988888888889,5155.6875,3803.86666666667
1kmN3387E4331,"15",40.2755555555556,15.6,6673.33333333333,5258.73333333333
1kmN3387E4332,"9",46.5111111111111,14.6666666666667,6561.55555555556,4716.33333333333
1kmN3387E4333,"6",37.3138888888889,20.9111111111111,7828.83333333333,6940.33333333333
1kmN3388E4311,"5",47.4533333333333,23.0166666666667,8545.4,7220.8
1kmN3388E4312,"31",41.0263440860215,21.6908602150538,8528.83870967742,7452.96774193548
1kmN3388E4313,"14",33.697619047619,11.7916666666667,5836,4571.85714285714
1kmN3388E4314,"19",37.2043859649123,19.7894736842105,7722.8947368421,6719.21052631579
1kmN3388E4315,"22",35.4772727272727,16.9522727272727,6242.90909090909,5180.54545454545
1kmN3388E4316,"19",40.8456140350877,16.7222222222222,6141.8947368421,5014.61111111111
1kmN3388E4317,"26",36.1762820512821,14.8275641025641,6758.73076923077,5539.15384615385
1kmN3388E4318,"24",33.8944444444444,13.6485507246377,5414.20833333333,4413.5652173913
1kmN3388E4319,"16",35.4510416666667,14.2166666666667,4970.9375,3810.4375
1kmN3388E4320,"28",34.7666666666667,14.0030864197531,5840.53571428571,4790.2962962963
1kmN3388E4321,"31",38.7075268817204,20.0543010752688,8367.93548387097,7311.03225806452
1kmN3388E4322,"3",40.8166666666667,16,7257.66666666667,5889.66666666667
1kmN3388E4323,"30",28.8572222222222,13.3571428571429,5243.5,4614.71428571429
1kmN3388E4324,"51",38.4934640522876,16.678231292517,6515.35294117647,5456.89795918367
1kmN3388E4325,"30",30.5133333333333,11.9833333333333,4283.93333333333,3229.53333333333
1kmN3388E4326,"17",36.1970588235294,14.7921568627451,5652.94117647059,4451.11764705882
1kmN3388E4327,"10",40.055,15.2,7157.4,5769.5
1kmN3388E4328,"15",33.8355555555556,13.8077777777778,6960.4,5797.73333333333
1kmN3388E4329,"15",29.9266666666667,11.3571428571429,4977.26666666667,4146
1kmN3388E4330,"13",37.2064102564103,19.5097222222222,6460.07692307692,5832.91666666667
1kmN3388E4331,"30",35.3611111111111,13.3,6300.96666666667,5056.9
1kmN3388E4332,"13",44.9884615384615,20.1625,7897.23076923077,7016.41666666667
1kmN3388E4333,"2",45.6083333333333,27.5,8001.5,6935
1kmN3389E4312,"12",40.9888888888889,14.9916666666667,6246.75,4771.16666666667
1kmN3389E4313,"16",37.1020833333333,17.375,7096.1875,5987.375
1kmN3389E4314,"25",33.3326666666667,17.2,6985.96,6077.76
1kmN3389E4315,"12",40.7333333333333,18.6625,8555.5,7304.83333333333
1kmN3389E4316,"1",48.5166666666667,10,5399,3128
1kmN3389E4317,"14",43.775,23.6952380952381,8329.5,7197.21428571429
1kmN3389E4318,"9",33.3833333333333,13.7777777777778,5274.77777777778,4187.55555555556
1kmN3389E4319,"21",43.602380952381,23.1785714285714,8058.04761904762,6964.33333333333
1kmN3389E4320,"6",35.6694444444444,19.3333333333333,6198.33333333333,5276.66666666667
1kmN3389E4321,"35",41.3352380952381,19.6495238095238,7770.31428571429,6553.94285714286
1kmN3389E4322,"30",36.8405555555556,14.6227777777778,6583.7,5308.63333333333
1kmN3389E4323,"17",36.1892156862745,12.4117647058824,5789.29411764706,4431.11764705882
1kmN3389E4324,"27",38.0388888888889,18.6730769230769,6270.92592592593,5345
1kmN3389E4325,"29",31.45,14.985632183908,5217.8275862069,4289.65517241379
1kmN3389E4326,"21",32.6714285714286,12.4388888888889,4556.80952380952,3387.33333333333
1kmN3389E4327,"20",45.75,16.0684210526316,6853.45,5370.47368421053
1kmN3389E4328,"15",37.4111111111111,12.2,6304,4834.33333333333
1kmN3389E4329,"20",37.4816666666667,12.2558333333333,6003.95,4557.05
1kmN3389E4330,"35",44.7538095238095,18.627619047619,8449.05714285714,6990.71428571429
1kmN3389E4331,"22",35.6871212121212,12.0159090909091,5492,4132.40909090909
1kmN3389E4332,"5",58.92,17.1866666666667,8633,6187
1kmN3389E4333,"2",65.4,36.425,14033,12549.5
1kmN3390E4312,"1",54.3166666666667,31,13604,12464
1kmN3390E4313,"14",43.0619047619048,21.4285714285714,7966.42857142857,6781.64285714286
1kmN3390E4314,"12",41.9958333333333,23.3569444444444,8266.58333333333,7268.5
1kmN3390E4315,"4",35.9583333333333,22.75,6697.25,6008.25
1kmN3390E4316,"8",42.0916666666667,15.125,6251.5,4727.875
1kmN3390E4317,"11",33.9757575757576,12.3636363636364,5378.45454545455,4185.45454545455
1kmN3390E4318,"10",33.9383333333333,10.6666666666667,4623.9,3576.77777777778
1kmN3390E4319,"1",58.8,13,9158,6456
1kmN3390E4320,"1",18.7666666666667,4,1709,844
1kmN3390E4321,"23",47.5688405797101,26.1623188405797,10721.0434782609,9538.34782608696
1kmN3390E4322,"31",43.3709677419355,15.4274193548387,7368.09677419355,5777.1935483871
1kmN3390E4323,"2",32.825,9.5,5465.5,4094
1kmN3390E4325,"4",47.6916666666667,24.4875,8589.5,7325.25
1kmN3390E4326,"19",37.8868421052632,17.2385964912281,6264.78947368421,5087.15789473684
1kmN3390E4327,"12",30.0652777777778,10.2727272727273,3958.16666666667,3028.81818181818
1kmN3390E4328,"17",36.6078431372549,15.3447916666667,6042.29411764706,5088.625
1kmN3390E4329,"21",37.781746031746,17.4468253968254,7659,6479.61904761905
1kmN3390E4330,"16",32.8947916666667,11.1875,5681.4375,4452.5
1kmN3390E4331,"7",39.3119047619048,16.5761904761905,7652.71428571429,6401
1kmN3390E4332,"3",41.9166666666667,28,11714,10997
1kmN3391E4314,"11",40.5348484848485,16.5454545454545,7217.54545454545,5830.63636363636
1kmN3391E4315,"13",36.2820512820513,18.7692307692308,6189.15384615385,5231.92307692308
1kmN3391E4316,"18",30.5203703703704,13,4666,4055.3125
1kmN3391E4317,"12",30.7972222222222,12.8333333333333,5028.16666666667,4082.66666666667
1kmN3391E4318,"14",39.5202380952381,17.6428571428571,7191.64285714286,5984.14285714286
1kmN3391E4319,"7",51.6857142857143,17.1428571428571,7079.14285714286,5105.42857142857
1kmN3391E4321,"17",44.3303921568627,19.4019607843137,8181.82352941176,6783.70588235294
1kmN3391E4322,"34",40.9406862745098,22.3774509803922,9469.14705882353,8420.70588235294
1kmN3391E4323,"13",37.8858974358974,12.6153846153846,6562.84615384615,5136.38461538462
1kmN3391E4324,"19",32.4078947368421,12.6701754385965,6737.31578947368,5645
1kmN3391E4325,"5",38.3933333333333,15.6,6902.2,5674.4
1kmN3391E4326,"6",47.7888888888889,20.1916666666667,7948,6379.16666666667
1kmN3391E4327,"14",42.022619047619,17.2346153846154,6574.42857142857,5488.69230769231
1kmN3391E4328,"13",44.4641025641026,13.1115384615385,5719.07692307692,3889.84615384615
1kmN3391E4329,"16",44.9333333333333,19.1010416666667,8677.5625,7179.9375
1kmN3391E4330,"21",41.981746031746,19.1166666666667,9934.61904761905,8632.38095238095
1kmN3391E4331,"13",48.0846153846154,20,9926.46153846154,8340.30769230769
1kmN3391E4332,"10",45.625,21.7716666666667,10028.6,8724.2
1kmN3391E4333,"5",43.2533333333333,16.6,7748.2,6260.6
1kmN3392E4314,"6",43.4055555555556,18.4861111111111,7712.66666666667,6289.5
1kmN3392E4315,"19",42.4912280701754,20.5789473684211,8172.52631578947,6953.8947368421
1kmN3392E4316,"3",33.4388888888889,18,6401.33333333333,5494.66666666667
1kmN3392E4317,"19",36.7710526315789,16.4210526315789,7215.52631578947,6077.42105263158
1kmN3392E4318,"12",39.5930555555556,12.0833333333333,5597.16666666667,4011.83333333333
1kmN3392E4319,"17",47.6,19.4117647058824,7805.23529411765,6276.82352941176
1kmN3392E4320,"6",50.6222222222222,17.5,9397.16666666667,7518.5
1kmN3392E4321,"11",40.2681818181818,17.4666666666667,8301.63636363636,7011.45454545455
1kmN3392E4322,"18",36.7388888888889,13.7907407407407,6898.83333333333,5554.94444444444
1kmN3392E4323,"12",49.9083333333333,17.9458333333333,8282.5,6433
1kmN3392E4324,"19",41.5254385964912,15.8087719298246,7328.68421052632,5900.21052631579
1kmN3392E4325,"7",37.4261904761905,9.71428571428571,4774,3187.42857142857
1kmN3392E4326,"3",32.9611111111111,15.1222222222222,6138.33333333333,5112.33333333333
1kmN3392E4327,"10",32.04,11.8933333333333,4547.3,3383.4
1kmN3392E4328,"7",48.6285714285714,14.7452380952381,6402.71428571429,4412.85714285714
1kmN3392E4329,"9",49.25,25.3407407407407,8327.44444444445,6966.55555555556
1kmN3392E4330,"5",41.6666666666667,10.8,5900.8,4131.6
1kmN3392E4331,"1",47.9,27.6833333333333,14293,13098
1kmN3392E4332,"10",41.8683333333333,18.3185185185185,8019.5,7299.66666666667
1kmN3392E4333,"6",53.6916666666667,19.0194444444444,9009.5,7010
1kmN3393E4314,"1",12.35,8,4448,4211
1kmN3393E4315,"9",45.8240740740741,21.5574074074074,9049.22222222222,7669.55555555556
1kmN3393E4316,"4",63.1625,33,12357.75,10674.75
1kmN3393E4317,"3",45.6055555555556,17.3333333333333,8874.66666666667,7283.33333333333
1kmN3393E4318,"6",35.6777777777778,18.3333333333333,6591.33333333333,5749.66666666667
1kmN3393E4319,"1",52.1166666666667,26,9171,7808
1kmN3393E4320,"9",40.0833333333333,17.4537037037037,6396.22222222222,5123.11111111111
1kmN3393E4321,"15",38.84,16.4455555555556,7173.33333333333,5905.33333333333
1kmN3393E4322,"12",34.7361111111111,12.8069444444444,5773.08333333333,4520.25
1kmN3393E4323,"7",44.3714285714286,16.5642857142857,6682.28571428571,5130.57142857143
1kmN3393E4324,"7",38.2190476190476,13.4285714285714,5361.57142857143,3936.14285714286
1kmN3393E4325,"11",36.0712121212121,15.2636363636364,5591.81818181818,4428.27272727273
1kmN3393E4326,"3",36.55,17,6557.66666666667,5422
1kmN3393E4327,"7",38.8833333333333,23.3333333333333,9729.85714285714,10080.3333333333
1kmN3393E4328,"11",41.3878787878788,15.7893939393939,7097.63636363636,5657.81818181818
1kmN3393E4329,"8",52.6854166666667,20.95,8028.25,6230.25
1kmN3393E4330,"1",66.0666666666667,24,16784,14317
1kmN3393E4331,"3",39.3277777777778,19.3333333333333,8716.66666666667,7635.33333333333
1kmN3393E4332,"10",49.8533333333333,22.5516666666667,10710.6,9198.1
1kmN3393E4333,"1",24.3166666666667,13.7166666666667,6467,5867
1kmN3394E4320,"9",40.0703703703704,14.625,6813.55555555556,5918.125
1kmN3394E4321,"12",38.9402777777778,15.9136363636364,7285,6476.18181818182
1kmN3394E4322,"10",33.1483333333333,10.6666666666667,4312.8,3308.88888888889
1kmN3394E4323,"1",47.15,22,7619,6367
1kmN3394E4324,"2",48.0333333333333,28.4583333333333,9084,7936.5
1kmN3394E4325,"12",52.6694444444444,23.3208333333333,9566.08333333333,7905.16666666667
1kmN3394E4326,"10",47.6833333333333,18.99,9039.1,7447.7
1kmN3394E4327,"4",46.6791666666667,17.5,7571.25,5875.25
1kmN3394E4328,"11",40.6060606060606,17.1772727272727,6906.09090909091,5642.27272727273
1kmN3394E4329,"10",43.585,15.4133333333333,7266.5,5729.1
1kmN3394E4330,"5",49.36,19.8,10135.2,8453
1kmN3394E4331,"12",48.9361111111111,19.3291666666667,9262.75,7624.83333333333
1kmN3394E4332,"5",49.2666666666667,23.78,11125.2,9706.4
1kmN3394E4333,"2",43.9833333333333,25.5,13689,12693.5
1kmN3395E4320,"6",40.7888888888889,13.6666666666667,7145.16666666667,5605
1kmN3395E4321,"9",43.0537037037037,15.625,7218.44444444444,6285.75
1kmN3395E4322,"12",37.7305555555556,11.4166666666667,5294.41666666667,3819.5
1kmN3395E4323,"2",59.7916666666667,22,12630.5,10476
1kmN3395E4324,"4",59.7083333333333,30.225,11823,10138
1kmN3395E4325,"8",56.6083333333333,30.4854166666667,12170.125,10765.375
1kmN3395E4326,"12",45.2236111111111,18.8291666666667,7313.08333333333,5786.66666666667
1kmN3395E4327,"3",45.5055555555556,17.6666666666667,7317.33333333333,5722.66666666667
1kmN3395E4328,"3",43.0222222222222,17.65,7034.33333333333,5628
1kmN3395E4329,"5",42.7633333333333,15.2,6850,5287.2
1kmN3395E4330,"1",57.6666666666667,34,19740,18506
1kmN3395E4331,"4",35.0583333333333,14.6791666666667,8225.75,7032.75
1kmN3395E4332,"1",50.5333333333333,23.5166666666667,7765,6195
1kmN3396E4320,"2",29.4166666666667,6.63333333333333,4535,3229
1kmN3396E4321,"11",27.6166666666667,8.3,4764.81818181818,3971
1kmN3396E4322,"4",39.5708333333333,19.3333333333333,8629.25,9601
1kmN3396E4323,"3",48.7833333333333,10.6666666666667,6106.33333333333,3854
1kmN3396E4324,"2",32.4916666666667,18.5,6429.5,5724.5
1kmN3396E4325,"9",50.5981481481481,25.2537037037037,8849.77777777778,7419.88888888889
1kmN3396E4327,"7",44.902380952381,19.1428571428571,9257,7919.71428571429
1kmN3396E4328,"1",39.4666666666667,6,4204,2269
1kmN3396E4329,"2",41.3166666666667,15,7028,5484.5
1kmN3396E4330,"3",57.6833333333333,22,8576.66666666667,6548.33333333333
1kmN3397E4321,"1",42.8666666666667,11,7682,5833
1kmN3397E4322,"3",49.1888888888889,24,9463.33333333333,8099.66666666667
1kmN3397E4325,"1",44,7,4871,2698
1kmN3397E4326,"2",46.0083333333333,20.5,7608.5,6299
1kmN3397E4327,"1",41.7333333333333,22,7275,6289
1kmN3397E4329,"2",54.0666666666667,15.5,8984,6719
1kmN3397E4330,"2",40.75,11.5,5936.5,4206.5
1kmN3398E4329,"2",33.8916666666667,20,7397.5,6685.5
1kmN3398E4330,"1",53.45,20,11226,9260
1kmN3399E4326,"2",67.9416666666667,28.4833333333333,11684,9433.5
1kmN3399E4328,"3",32.9888888888889,14.6555555555556,6727.33333333333,5738.33333333333
1kmN3399E4330,"1",56.3,21,11695,9632
1kmN3400E4327,"1",51,10,6356,3963
1kmN3400E4328,"1",22.1833333333333,15,7464,7054
1kmN3400E4329,"1",50.85,13,9068,7052
